alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
PY,巴拉圭,其他,https://www.fluentpython.com/data/flags/py/py.gif,南美,PY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,2866977036,4231474128,4231474128,4231474128,4231474128,4231474128,4231474128,4231474128,4231474128,4231474128,4231474128,5595971220,5595971220,6193896912,6929805456,6929805456,6929805456,6929805456,6929805456,6929805456,7466405436,7466405436,7926348276,8370959688,8370959688,8370959688,8370959688,8370959688,8370959688,8370959688,8370959688,8370959688,8922891096,8922891096,8922891096,8922891096,8922891096,8922891096,8922891096,8922891096,8922891096,8922891096,8922891096,8922891096,8922891096,8922891096,9367502508,9367502508,9367502508,9367502508,9367502508,9367502508,9367502508,9490153932,9612805356,9612805356,9720125352,9827445348,9919433916,9919433916,9919433916,9919433916,10026753912,10026753912,10026753912,10026753912,10118742480,10118742480,10456033896,10686005316,10686005316,10762662456,10839319596,10915976736,10992633876,10992633876,11069291016,11069291016,11130616728,11130616728,11130616728,11191942440,11191942440,11253268152,11253268152,11253268152,11391251004,11391251004,11529233856,11529233856,11590559568,11590559568,11590559568,11590559568,11590559568,11590559568,11590559568,11636553852,11636553852,11636553852,11636553852,11636553852,11682548136,11728542420,11774536704,11820530988,11820530988,11820530988,11897188128,11897188128,11989176696,11989176696,12035170980,12035170980,12035170980,12035170980,12035170980,12081165264,12081165264,12081165264,12081165264,12081165264,12081165264,12127159548,12173153832,12173153832,12173153832,12173153832,12173153832,12173153832,12173153832,12173153832,12173153832,12219148116,12265142400,12265142400,12265142400,12341799540,12341799540,12341799540,12341799540,12341799540,12341799540,12341799540,12341799540,12341799540,12341799540,12341799540,12341799540,12372462396,12403125252,12403125252,12403125252,12403125252,12403125252,12403125252,12403125252,12403125252,12433788108,12433788108,12433788108,12433788108,12464450964,12464450964,12464450964,12510445248,12556439532,12587102388,12617765244,12617765244,12617765244,12617765244,12617765244,12679090956,12694422384,12740416668,12801742380,12832405236,12832405236,12832405236,12832405236,12878399520,12878399520,12909062376,12909062376,12909062376,12909062376
NG,尼日利亚,其他,https://www.fluentpython.com/data/flags/ng/ng.gif,非洲,NG,0,0,0,0,0,0,0,0,0,0,0,1241845668,1241845668,1241845668,1241845668,1241845668,1241845668,1241845668,1241845668,1241845668,2008417068,2008417068,2008417068,2008417068,2008417068,2008417068,2008417068,2606342760,2606342760,3188937024,4722079824,4722079824,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5258679804,5687959788,6040582632,6040582632,6623176896,6623176896,6623176896,6623176896,6623176896,6623176896,6623176896,6975799740,7251765444,7251765444,7251765444,7512399720,7757702568,7757702568,7972342560,7972342560,7972342560,8171651124,8171651124,8171651124,8171651124,8370959688,8370959688,8370959688,8370959688,8370959688,8370959688,8539605396,8861565384,8861565384,8861565384,8861565384,8861565384,9045542520,9045542520,9045542520,9045542520,9045542520,9045542520,9137531088,9336839652,9413496792,9490153932,9490153932,9536148216,9536148216,9582142500,9582142500,9582142500,9720125352,9720125352,9720125352,9766119636,9812113920,9873439632,9904102488,9904102488,9904102488,9950096772,9965428200,10026753912,10134073908,10241393904,10256725332,10272056760,10287388188,10302719616,10394708184,10425371040,10440702468,10456033896,10471365324,10486696752,10517359608,10548022464,10578685320,10609348176,10640011032,10655342460,10670673888,10670673888,10686005316,10716668172,10731999600,10747331028,10762662456,10777993884,10808656740,10823988168,10839319596,10869982452,10900645308,10915976736,10931308164,10931308164,10931308164,10946639592,10961971020,10977302448,10977302448,11007965304,11023296732,11023296732,11023296732,11038628160,11038628160,11038628160,11069291016,11084622444,11115285300,11145948156,11145948156,11161279584,11161279584,11161279584,11176611012,11176611012,11191942440,11207273868,11222605296,11253268152,11283931008,11299262436,11314593864,11329925292,11360588148,11375919576,11391251004,11421913860,11452576716,11467908144,11483239572,11513902428,11529233856,11559896712,11575228140,11590559568,11621222424,11636553852,11636553852,11651885280,11667216708,11682548136,11697879564,11713210992,11728542420,11743873848,11759205276,11820530988,11851193844,11851193844,11866525272,11866525272,11881856700,11897188128,11927850984,11958513840,11989176696,12004508124,12035170980,12065833836,12096496692,12127159548,12157822404,12219148116,12249810972,12265142400,12295805256,12311136684,12403125252,12464450964,12479782392,12495113820,12510445248,12525776676,12541108104,12571770960,12587102388,12633096672,12648428100
UY,乌拉圭,其他,https://www.fluentpython.com/data/flags/uy/uy.gif,南美,UY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011874248,1011874248,1011874248,2545017048,2545017048,2545017048,2545017048,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,4400119836,4783405536,4783405536,4783405536,4783405536,5105365524,5427325512,5427325512,5779948356,5779948356,5779948356,5779948356,5779948356,5779948356,6009919776,6408536904,6607845468,6607845468,6607845468,7267096872,7696376856,7696376856,7696376856,7696376856,7696376856,7696376856,7696376856,7696376856,7941679704,8171651124,8171651124,8171651124,8171651124,8171651124,8171651124,8401622544,8401622544,8401622544,8585599680,8585599680,8585599680,8585599680,8738913960,8738913960,9168193944,9367502508,9367502508,9367502508,9367502508,9367502508,9367502508,9367502508,9367502508,9367502508,9367502508,9367502508,9428828220,9428828220,9428828220,9428828220,9428828220,9428828220,9520816788,9566811072,9612805356,9658799640,9658799640,9658799640,9658799640,9658799640,9704793924,9704793924,9827445348,9950096772,9950096772,9950096772,9950096772,9980759628,9980759628,9980759628,10026753912,10026753912,10026753912,10026753912,10026753912,10026753912,10026753912,10026753912,10026753912,10057416768,10088079624,10118742480,10149405336,10149405336,10149405336,10180068192,10180068192,10210731048,10241393904,10241393904,10241393904,10272056760,10302719616,10333382472,10333382472,10333382472,10333382472,10333382472,10333382472,10333382472,10364045328,10364045328,10410039612,10410039612,10410039612,10456033896,10456033896,10456033896,10456033896,10456033896,10471365324,10486696752,10486696752,10532691036,10532691036,10532691036,10578685320,10609348176,10609348176,10609348176,10655342460,10686005316,10701336744,10731999600,10762662456,10777993884,10839319596,10900645308,10915976736,10915976736,10931308164,11007965304,11053959588,11069291016,11115285300,11130616728,11145948156,11145948156,11191942440,11207273868,11207273868,11222605296,11222605296,11299262436,11314593864,11375919576,11391251004,11467908144,11483239572,11559896712,11605890996,11621222424,11636553852,11636553852,11651885280,11667216708,11682548136,11789868132,11805199560,11851193844,11912519556,11973845268,11989176696,12019839552,12035170980,12081165264,12081165264,12096496692,12127159548,12157822404,12173153832,12234479544,12234479544,12280473828,12295805256,12295805256,12341799540,12372462396,12418456680,12525776676,12571770960,12571770960
SV,萨尔瓦多,其他,https://www.fluentpython.com/data/flags/sv/sv.gif,北美,SV,0,0,0,0,0,0,0,0,1287839952,1287839952,1287839952,1287839952,1287839952,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,3679542720,3679542720,3679542720,3679542720,3679542720,3679542720,3679542720,3679542720,3679542720,4875394104,5825942640,5825942640,5825942640,6347211192,6347211192,6347211192,6883811172,6883811172,6883811172,6883811172,6883811172,6883811172,6883811172,7205771160,7205771160,7205771160,7205771160,7205771160,7205771160,7205771160,7205771160,7205771160,7205771160,7205771160,7205771160,7205771160,7205771160,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7589056860,7819028280,7819028280,7819028280,7819028280,7819028280,7819028280,7819028280,7819028280,7819028280,7819028280,7819028280,7819028280,7987673988,8171651124,8171651124,8171651124,8171651124,8171651124,8171651124,8171651124,8248308264,8248308264,8248308264,8248308264,8324965404,8478279684,8478279684,8478279684,8478279684,8554936824,8554936824,8754245388,8815571100,8876896812,8876896812,8938222524,8999548236,9060873948,9122199660,9122199660,9122199660,9122199660,9122199660,9183525372,9229519656,9275513940,9275513940,9275513940,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9398165364,9398165364,9398165364,9398165364,9398165364,9398165364,9428828220,9428828220,9428828220,9428828220,9428828220,9459491076,9490153932,9566811072,9674131068,9704793924,9735456780,9735456780,9735456780,9781451064,9781451064,9812113920,9842776776,9842776776,9873439632,9873439632,9919433916,9950096772,10026753912,10026753912,10026753912,10026753912,10026753912,10026753912,10057416768,10088079624,10118742480,10195399620,10226062476,10226062476,10226062476,10256725332,10348713900,10348713900,10425371040,10425371040,10425371040,10471365324,10471365324,10471365324,10471365324,10471365324,10594016748,10670673888,10670673888,10670673888,10670673888,10670673888,10670673888,10747331028,10747331028,10747331028,10777993884,10808656740,10839319596,10900645308,10900645308,10931308164,10961971020,10961971020,10961971020,10961971020,11053959588,11176611012,11268599580,11299262436,11329925292,11360588148,11391251004,11467908144,11498571000,11529233856,11590559568,11590559568
EC,厄瓜多尔,其他,https://www.fluentpython.com/data/flags/ec/ec.gif,南美,EC,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,2790319896,2790319896,2790319896,2790319896,2790319896,2790319896,2790319896,2790319896,2790319896,2790319896,2790319896,2790319896,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,3817525572,4292799840,4292799840,4553434116,4553434116,4553434116,4553434116,4752742680,4752742680,4752742680,5151359808,5365999800,5825942640,5825942640,5825942640,5825942640,5825942640,5887268352,6009919776,6009919776,6178565484,6285885480,6393205476,6393205476,6439199760,6485194044,6577182612,6577182612,6623176896,6669171180,6669171180,6791822604,6837816888,6914474028,7405079724,7405079724,7558394004,7589056860,7619719716,7650382572,7711708284,7711708284,7711708284,7773033996,7803696852,7880353992,7911016848,7941679704,7972342560,7972342560,8064331128,8156319696,8156319696,8156319696,8156319696,8202313980,8263639692,8309633976,8401622544,8416953972,8416953972,8462948256,8462948256,8524273968,8570268252,8631593964,8631593964,8677588248,8723582532,8738913960,8769576816,8800239672,8815571100,8968885380,9045542520,9076205376,9152862516,9168193944,9183525372,9198856800,9229519656,9229519656,9290845368,9336839652,9336839652,9398165364,9459491076,9474822504,9474822504,9536148216,9536148216,9551479644,9566811072,9582142500,9597473928,9674131068,9674131068,9720125352,9735456780,9735456780,9781451064,9781451064,9781451064,9827445348,9873439632,9965428200,9980759628,10011422484,10026753912,10026753912,10042085340,10057416768,10057416768,10134073908,10149405336,10195399620,10210731048,10226062476,10256725332,10256725332,10272056760,10287388188,10318051044,10318051044,10394708184,10471365324,10532691036,10578685320,10670673888,10701336744,10731999600,10731999600,10777993884,10777993884,10793325312,10823988168,10823988168,10854651024,10869982452,10915976736,10992633876,11023296732,11176611012,11222605296,11237936724,11253268152,11268599580,11283931008,11283931008,11299262436,11360588148,11391251004,11391251004
MD,摩尔多瓦,其他,https://www.fluentpython.com/data/flags/md/md.gif,欧洲,MD,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,3142942740,3142942740,3142942740,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,3740868432,4323462696,4323462696,4323462696,4568765544,5151359808,5151359808,5442656940,5442656940,5641965504,5641965504,5825942640,5825942640,5825942640,5994588348,6163234056,6163234056,6362542620,6362542620,6362542620,6515856900,6515856900,6515856900,6653839752,6791822604,6791822604,6791822604,6791822604,7052456880,7190439732,7190439732,7343754012,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7604388288,7696376856,7696376856,7696376856,7757702568,7757702568,7773033996,7834359708,7849691136,7865022564,7911016848,7941679704,7941679704,7941679704,7972342560,7972342560,8033668272,8048999700,8079662556,8309633976,8386291116,8416953972,8478279684,8478279684,8478279684,8493611112,8508942540,8524273968,8539605396,8570268252,8600931108,8600931108,8631593964,8646925392,8662256820,8677588248,8692919676,8708251104,8738913960,8769576816,8784908244,8800239672,8815571100,8846233956,8876896812,8876896812,8892228240,8922891096,8953553952,8968885380,8999548236,9030211092,9045542520,9045542520,9091536804,9106868232,9122199660,9122199660,9137531088,9152862516,9168193944,9168193944,9183525372,9214188228,9244851084,9260182512,9260182512,9275513940,9306176796,9336839652,9367502508,9398165364,9413496792,9444159648,9474822504,9505485360,9520816788,9582142500,9643468212,9658799640,9658799640,9658799640,9720125352,9735456780,9766119636,9781451064,9812113920,9858108204,9888771060,9888771060,9934765344,9934765344,9950096772,9950096772,9965428200,9980759628,9996091056,10011422484,10026753912,10042085340,10072748196,10088079624,10103411052,10134073908,10149405336,10164736764,10210731048,10226062476,10241393904,10256725332,10272056760,10287388188,10302719616,10318051044,10333382472,10348713900,10379376756,10379376756,10410039612,10440702468,10471365324,10471365324,10486696752,10502028180,10517359608,10532691036,10548022464,10686005316,10762662456,10793325312,10823988168,10839319596,10854651024,10885313880,10915976736,10946639592,10992633876,10992633876
IS,冰岛,其他,https://www.fluentpython.com/data/flags/is/is.gif,欧洲,IS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2483691336,3388245588,3388245588,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4139485560,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,4768074108,5197354092,5197354092,5197354092,5396662656,5396662656,5396662656,5396662656,5396662656,5611302648,5611302648,5611302648,5779948356,5779948356,5779948356,5933262636,5933262636,6086576916,6086576916,6086576916,6454531188,6454531188,6454531188,6607845468,6607845468,6607845468,6761159748,7037125452,7037125452,7037125452,7037125452,7037125452,7037125452,7190439732,7190439732,7190439732,7313091156,7435742580,7573725432,7573725432,7711708284,7834359708,7834359708,7834359708,7834359708,7834359708,7957011132,7957011132,7957011132,7957011132,7957011132,7957011132,8079662556,8309633976,8309633976,8309633976,8309633976,8309633976,8309633976,8309633976,8309633976,8309633976,8309633976,8309633976,8309633976,8432285400,8432285400,8539605396,8539605396,8677588248,8677588248,9168193944,9168193944,9168193944,9290845368,9290845368,9290845368,9290845368,9290845368,9290845368,9290845368,9290845368,9290845368,9413496792,9413496792,9413496792,9413496792,9413496792,9413496792,9413496792,9413496792,9413496792,9413496792,9413496792,9413496792,9413496792,9520816788,9520816788,9520816788,9520816788,9520816788,9520816788,9520816788,9520816788,9520816788,9520816788,9612805356,9704793924,9704793924,9812113920,9812113920,9812113920,9812113920,9904102488,9904102488,10011422484,10011422484,10011422484,10011422484,10011422484,10011422484,10011422484,10011422484,10011422484,10011422484,10011422484,10011422484,10011422484,10118742480,10318051044,10318051044,10318051044,10318051044,10318051044,10318051044,10548022464,10670673888,10793325312,10793325312
NO,挪威,其他,https://www.fluentpython.com/data/flags/no/no.gif,欧洲,NO,0,0,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,475274268,659251404,659251404,659251404,843228540,1165188528,1333834236,1333834236,1502479944,1502479944,1625131368,1625131368,1763114220,1763114220,1763114220,1855102788,1962422784,2054411352,2253719916,2376371340,2376371340,2376371340,2453028480,2652337044,2805651324,2866977036,2866977036,2974297032,3204268452,3250262736,3311588448,3311588448,3418908444,3464902728,3556891296,3602885580,3602885580,3633548436,3633548436,3633548436,3633548436,3633548436,3633548436,3679542720,3756199860,3756199860,3756199860,3756199860,3786862716,3848188428,3848188428,3848188428,3940176996,3970839852,4001502708,4001502708,4093491276,4154816988,4154816988,4200811272,4231474128,4231474128,4231474128,4246805556,4246805556,4277468412,4354125552,4384788408,4384788408,4430782692,4446114120,4507439832,4553434116,4584096972,4630091256,4676085540,4706748396,4783405536,4798736964,4829399820,4844731248,4875394104,4906056960,4952051244,4998045528,5013376956,5044039812,5059371240,5105365524,5182022664,6715165464,6761159748,6776491176,6837816888,6853148316,6899142600,6929805456,6975799740,7006462596,7067788308,7083119736,7113782592,7129114020,7144445448,7175108304,7251765444,7297759728,7313091156,7343754012,7405079724,7466405436,7481736864,7497068292,7512399720,7558394004,7573725432,7619719716,7665714000,7711708284,7757702568,7803696852,7803696852,7819028280,7849691136,7865022564,7880353992,7911016848,7926348276,7941679704,7972342560,8003005416,8048999700,8064331128,8079662556,8094993984,8110325412,8125656840,8125656840,8248308264,8278971120,8309633976,8324965404,8340296832,8355628260,8386291116,8416953972,8432285400,8447616828,8447616828,8478279684,8478279684,8524273968,8554936824,8600931108,8631593964,8662256820,8723582532,8723582532,8800239672,8815571100,8876896812,8907559668,8938222524,8953553952,8984216808,9014879664,9060873948,9091536804,9122199660,9152862516,9152862516,9168193944,9183525372,9214188228,9244851084,9260182512,9290845368,9321508224,9352171080,9367502508,9398165364,9413496792,9459491076,9474822504,9520816788,9551479644,9566811072,9582142500,9597473928,9597473928,9612805356,9643468212,9658799640,9658799640,9674131068,9704793924,9720125352,9750788208,10118742480,10318051044,10348713900,10394708184,10425371040,10440702468,10440702468,10471365324,10578685320,10716668172,10777993884
PH,菲律宾,其他,https://www.fluentpython.com/data/flags/ph/ph.gif,亚洲,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,1272508524,2146399920,3679542720,4998045528,4998045528,4998045528,4998045528,4998045528,4998045528,4998045528,4998045528,4998045528,4998045528,5457988368,5457988368,5825942640,5825942640,6163234056,6163234056,6163234056,6163234056,6163234056,6163234056,6163234056,6163234056,6469862616,6469862616,6469862616,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6945136884,6945136884,6945136884,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7527731148,7527731148,7527731148,7527731148,7665714000,7727039712,7727039712,7727039712,7834359708,7834359708,7834359708,7941679704,8048999700,8048999700,8094993984,8140988268,8140988268,8140988268,8186982552,8186982552,8478279684,8524273968,8524273968,8524273968,8554936824,8600931108,8646925392,8723582532,8723582532,8784908244,8784908244,8846233956,8846233956,8846233956,8876896812,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,8968885380,9030211092,9060873948,9060873948,9060873948,9060873948,9091536804,9091536804,9091536804,9091536804,9122199660,9122199660,9137531088,9152862516,9168193944,9168193944,9168193944,9168193944,9183525372,9183525372,9198856800,9214188228,9214188228,9214188228,9214188228,9260182512,9260182512,9260182512,9260182512,9290845368,9321508224,9336839652,9367502508,9413496792,9413496792,9413496792,9413496792,9474822504,9490153932,9536148216,9612805356,9628136784,9628136784,9628136784,9689462496,9735456780,9735456780,9750788208,9766119636,9781451064,9796782492,9796782492,9796782492,9827445348,9888771060,9919433916,9919433916,9950096772,9965428200,9980759628,10026753912,10026753912,10042085340,10057416768,10057416768,10057416768,10072748196,10088079624,10134073908,10195399620,10210731048,10256725332,10272056760,10272056760,10287388188,10302719616,10333382472,10379376756,10394708184,10394708184,10394708184,10425371040,10517359608,10517359608,10548022464,10548022464,10548022464,10548022464,10563353892,10563353892,10578685320,10609348176,10670673888,10670673888,10670673888
BO,玻利维亚,其他,https://www.fluentpython.com/data/flags/bo/bo.gif,南美,BO,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2545017048,2545017048,2545017048,2545017048,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,4216142700,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5028708384,5457988368,5457988368,5457988368,5457988368,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,5887268352,6377874048,6377874048,6377874048,6377874048,6377874048,6377874048,6377874048,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6730496892,6853148316,6975799740,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7098451164,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7175108304,7236434016,7297759728,7297759728,7297759728,7297759728,7328422584,7359085440,7374416868,7389748296,7405079724,7435742580,7451074008,7466405436,7466405436,7481736864,7527731148,7573725432,7573725432,7619719716,7665714000,7665714000,7665714000,7665714000,7665714000,7665714000,7665714000,7849691136,7849691136,7849691136,7941679704,7941679704,8033668272,8033668272,8079662556,8125656840,8125656840,8125656840,8125656840,8263639692,8309633976,8355628260,8447616828,8493611112,8493611112,8493611112,8539605396,8677588248,8708251104,8708251104,8784908244,8861565384,8907559668,8907559668,8907559668,8907559668,8907559668,8907559668,8907559668,8907559668,8984216808,8984216808,9014879664,9014879664,9014879664,9045542520,9045542520,9076205376,9106868232,9152862516,9152862516,9229519656,9229519656,9336839652,9428828220,9490153932,9490153932,9582142500,9612805356,9643468212,9643468212,9720125352,9720125352,9750788208,9796782492,9827445348,9996091056,10057416768,10057416768,10118742480,10118742480,10118742480,10210731048,10287388188,10318051044,10456033896,10517359608,10609348176
SY,叙利亚,其他,https://www.fluentpython.com/data/flags/sy/sy.gif,亚洲,SY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333834236,1333834236,1333834236,1333834236,1333834236,2361039912,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,4369456980,4369456980,5381331228,5871936924,6377874048,6377874048,6377874048,6377874048,6377874048,6377874048,6377874048,6377874048,6377874048,6377874048,6699834036,6699834036,6699834036,6699834036,6699834036,6991131168,7527731148,7527731148,7527731148,7527731148,7527731148,7527731148,7527731148,7527731148,7834359708,7834359708,7834359708,7834359708,8048999700,8278971120,8278971120,8278971120,8570268252,8570268252,8570268252,8570268252,8570268252,8708251104,8708251104,8708251104,8708251104,8708251104,8708251104,8815571100,8815571100,8815571100,8815571100,8815571100,8815571100,8815571100,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,8938222524,9014879664,9091536804,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9183525372,9260182512,9260182512,9260182512,9260182512,9260182512,9260182512,9260182512,9260182512,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9321508224,9352171080,9398165364,9398165364,9398165364,9398165364,9398165364,9398165364,9444159648,9444159648,9444159648,9444159648,9444159648,9444159648,9490153932,9490153932,9490153932,9490153932,9490153932,9490153932,9520816788,9520816788,9520816788,9551479644,9582142500,9582142500,9582142500,9612805356,9612805356,9612805356,9612805356,9612805356,9735456780,9735456780,9781451064,9781451064,9781451064,9781451064,9781451064,9781451064,9781451064,9781451064,9858108204,9858108204,9858108204,9858108204,9888771060,9919433916,9950096772,9950096772,9950096772,9950096772,9980759628,9980759628,9980759628,10011422484,10011422484,10042085340,10042085340,10072748196,10103411052,10103411052,10134073908,10164736764,10164736764,10164736764,10164736764,10164736764,10164736764,10195399620,10226062476,10226062476,10318051044
