song;date;geo;name;Val
夜曲(周杰伦);2006-10;asia;Asia;3166584.625
夜曲(周杰伦);2006-11;asia;Asia;3430466.677083333
夜曲(周杰伦);2006-12;asia;Asia;3694348.7291666665
夜曲(周杰伦);2007-01;asia;Asia;3958230.7812499995
夜曲(周杰伦);2007-02;asia;Asia;4222112.833333333
夜曲(周杰伦);2007-03;asia;Asia;4485994.885416666
夜曲(周杰伦);2007-04;asia;Asia;4749876.9375
夜曲(周杰伦);2007-05;asia;Asia;5013758.989583333
夜曲(周杰伦);2007-06;asia;Asia;5277641.041666666
夜曲(周杰伦);2007-07;asia;Asia;5541523.09375
夜曲(周杰伦);2007-08;asia;Asia;5805405.145833333
夜曲(周杰伦);2007-09;asia;Asia;6069287.197916666
夜曲(周杰伦);2007-10;asia;Asia;6333169.25
夜曲(周杰伦);2007-11;asia;Asia;6597051.302083333
夜曲(周杰伦);2007-12;asia;Asia;6860933.354166666
夜曲(周杰伦);2008-01;asia;Asia;7124815.406249999
夜曲(周杰伦);2008-02;asia;Asia;7388697.458333333
夜曲(周杰伦);2008-03;asia;Asia;7652579.510416666
夜曲(周杰伦);2008-04;asia;Asia;7916461.562499999
夜曲(周杰伦);2008-05;asia;Asia;8180343.614583333
夜曲(周杰伦);2008-06;asia;Asia;8444225.666666666
夜曲(周杰伦);2008-07;asia;Asia;8708107.71875
夜曲(周杰伦);2008-08;asia;Asia;8971989.770833332
夜曲(周杰伦);2008-09;asia;Asia;9235871.822916666
夜曲(周杰伦);2008-10;asia;Asia;9499753.875
夜曲(周杰伦);2008-11;asia;Asia;9763635.927083332
夜曲(周杰伦);2008-12;asia;Asia;10027517.979166666
夜曲(周杰伦);2009-01;asia;Asia;10291400.03125
夜曲(周杰伦);2009-02;asia;Asia;10555282.083333332
夜曲(周杰伦);2009-03;asia;Asia;10819164.135416666
夜曲(周杰伦);2009-04;asia;Asia;11083046.1875
夜曲(周杰伦);2009-05;asia;Asia;11346928.239583332
夜曲(周杰伦);2009-06;asia;Asia;11610810.291666666
夜曲(周杰伦);2009-07;asia;Asia;11874692.34375
夜曲(周杰伦);2009-08;asia;Asia;12138574.395833332
夜曲(周杰伦);2009-09;asia;Asia;12402456.447916666
夜曲(周杰伦);2009-10;asia;Asia;12666338.5
夜曲(周杰伦);2009-11;asia;Asia;12930220.552083332
夜曲(周杰伦);2009-12;asia;Asia;13194102.604166666
夜曲(周杰伦);2010-01;asia;Asia;13457984.656249998
夜曲(周杰伦);2010-02;asia;Asia;13721866.708333332
夜曲(周杰伦);2010-03;asia;Asia;13985748.760416666
夜曲(周杰伦);2010-04;asia;Asia;14249630.812499998
夜曲(周杰伦);2010-05;asia;Asia;14513512.864583332
夜曲(周杰伦);2010-06;asia;Asia;14777394.916666666
夜曲(周杰伦);2010-07;asia;Asia;15041276.968749998
夜曲(周杰伦);2010-08;asia;Asia;15305159.020833332
夜曲(周杰伦);2010-09;asia;Asia;15569041.072916666
夜曲(周杰伦);2010-10;asia;Asia;15832923.124999998
夜曲(周杰伦);2010-11;asia;Asia;16096805.177083332
夜曲(周杰伦);2010-12;asia;Asia;16360687.229166666
夜曲(周杰伦);2011-01;asia;Asia;16624569.281249998
夜曲(周杰伦);2011-02;asia;Asia;16888451.333333332
夜曲(周杰伦);2011-03;asia;Asia;17152333.385416664
夜曲(周杰伦);2011-04;asia;Asia;17416215.4375
夜曲(周杰伦);2011-05;asia;Asia;17680097.489583332
夜曲(周杰伦);2011-06;asia;Asia;17943979.541666664
夜曲(周杰伦);2011-07;asia;Asia;18207861.59375
夜曲(周杰伦);2011-08;asia;Asia;18471743.645833332
夜曲(周杰伦);2011-09;asia;Asia;18735625.697916664
夜曲(周杰伦);2011-10;asia;Asia;18999507.75
夜曲(周杰伦);2011-11;asia;Asia;19263389.802083332
夜曲(周杰伦);2011-12;asia;Asia;19527271.854166664
夜曲(周杰伦);2012-01;asia;Asia;19791153.90625
夜曲(周杰伦);2012-02;asia;Asia;20055035.958333332
夜曲(周杰伦);2012-03;asia;Asia;20318918.010416664
夜曲(周杰伦);2012-04;asia;Asia;20582800.0625
夜曲(周杰伦);2012-05;asia;Asia;20846682.114583332
夜曲(周杰伦);2012-06;asia;Asia;21110564.166666664
夜曲(周杰伦);2012-07;asia;Asia;21374446.21875
夜曲(周杰伦);2012-08;asia;Asia;21638328.270833332
夜曲(周杰伦);2012-09;asia;Asia;21902210.322916664
夜曲(周杰伦);2012-10;asia;Asia;22166092.375
夜曲(周杰伦);2012-11;asia;Asia;22429974.427083332
夜曲(周杰伦);2012-12;asia;Asia;22693856.479166664
夜曲(周杰伦);2013-01;asia;Asia;22957738.53125
夜曲(周杰伦);2013-02;asia;Asia;23221620.583333332
夜曲(周杰伦);2013-03;asia;Asia;23485502.635416664
夜曲(周杰伦);2013-04;asia;Asia;23749384.6875
夜曲(周杰伦);2013-05;asia;Asia;24013266.739583332
夜曲(周杰伦);2013-06;asia;Asia;24277148.791666664
夜曲(周杰伦);2013-07;asia;Asia;24541030.84375
夜曲(周杰伦);2013-08;asia;Asia;24804912.895833332
夜曲(周杰伦);2013-09;asia;Asia;25068794.947916664
夜曲(周杰伦);2013-10;asia;Asia;25332677
夜曲(周杰伦);2013-11;asia;Asia;25596559.052083332
夜曲(周杰伦);2013-12;asia;Asia;25860441.104166664
夜曲(周杰伦);2014-01;asia;Asia;26124323.156249996
夜曲(周杰伦);2014-02;asia;Asia;26388205.208333332
夜曲(周杰伦);2014-03;asia;Asia;26652087.260416664
夜曲(周杰伦);2014-04;asia;Asia;26915969.312499996
夜曲(周杰伦);2014-05;asia;Asia;27179851.364583332
夜曲(周杰伦);2014-06;asia;Asia;27443733.416666664
夜曲(周杰伦);2014-07;asia;Asia;27707615.468749996
夜曲(周杰伦);2014-08;asia;Asia;27971497.520833332
夜曲(周杰伦);2014-09;asia;Asia;28235379.572916664
夜曲(周杰伦);2014-10;asia;Asia;28499261.624999996
夜曲(周杰伦);2014-11;asia;Asia;28763143.677083332
夜曲(周杰伦);2014-12;asia;Asia;29027025.729166664
夜曲(周杰伦);2015-01;asia;Asia;29290907.781249996
夜曲(周杰伦);2015-02;asia;Asia;29554789.833333332
夜曲(周杰伦);2015-03;asia;Asia;29818671.885416664
夜曲(周杰伦);2015-04;asia;Asia;30082553.937499996
夜曲(周杰伦);2015-05;asia;Asia;30346435.989583332
夜曲(周杰伦);2015-06;asia;Asia;30610318.041666664
夜曲(周杰伦);2015-07;asia;Asia;30874200.093749996
夜曲(周杰伦);2015-08;asia;Asia;31138082.145833332
夜曲(周杰伦);2015-09;asia;Asia;31401964.197916664
夜曲(周杰伦);2015-10;asia;Asia;31665846.249999996
夜曲(周杰伦);2015-11;asia;Asia;31929728.302083332
夜曲(周杰伦);2015-12;asia;Asia;32193610.354166664
夜曲(周杰伦);2016-01;asia;Asia;32457492.406249996
夜曲(周杰伦);2016-02;asia;Asia;32721374.458333332
夜曲(周杰伦);2016-03;asia;Asia;32985256.510416664
夜曲(周杰伦);2016-04;asia;Asia;33249138.562499996
夜曲(周杰伦);2016-05;asia;Asia;33513020.614583332
夜曲(周杰伦);2016-06;asia;Asia;33776902.666666664
夜曲(周杰伦);2016-07;asia;Asia;34040784.71875
夜曲(周杰伦);2016-08;asia;Asia;34304666.77083333
夜曲(周杰伦);2016-09;asia;Asia;34568548.822916664
夜曲(周杰伦);2016-10;asia;Asia;34832430.875
夜曲(周杰伦);2016-11;asia;Asia;35096312.92708333
夜曲(周杰伦);2016-12;asia;Asia;35360194.979166664
夜曲(周杰伦);2017-01;asia;Asia;35624077.03125
夜曲(周杰伦);2017-02;asia;Asia;35887959.08333333
夜曲(周杰伦);2017-03;asia;Asia;36151841.135416664
夜曲(周杰伦);2017-04;asia;Asia;36415723.1875
夜曲(周杰伦);2017-05;asia;Asia;36679605.23958333
夜曲(周杰伦);2017-06;asia;Asia;36943487.291666664
夜曲(周杰伦);2017-07;asia;Asia;37207369.34375
夜曲(周杰伦);2017-08;asia;Asia;37471251.39583333
夜曲(周杰伦);2017-09;asia;Asia;37735133.447916664
夜曲(周杰伦);2017-10;asia;Asia;37999015.5
夜曲(周杰伦);2017-11;asia;Asia;38262897.55208333
夜曲(周杰伦);2017-12;asia;Asia;38526779.604166664
夜曲(周杰伦);2018-01;asia;Asia;38790661.65625
夜曲(周杰伦);2018-02;asia;Asia;39054543.70833333
夜曲(周杰伦);2018-03;asia;Asia;39318425.760416664
夜曲(周杰伦);2018-04;asia;Asia;39582307.8125
夜曲(周杰伦);2018-05;asia;Asia;39846189.86458333
夜曲(周杰伦);2018-06;asia;Asia;40110071.916666664
夜曲(周杰伦);2018-07;asia;Asia;40373953.96875
夜曲(周杰伦);2018-08;asia;Asia;40637836.02083333
夜曲(周杰伦);2018-09;asia;Asia;40901718.072916664
夜曲(周杰伦);2018-10;asia;Asia;41165600.125
夜曲(周杰伦);2018-11;asia;Asia;41429482.17708333
夜曲(周杰伦);2018-12;asia;Asia;41693364.229166664
夜曲(周杰伦);2019-01;asia;Asia;41957246.28125
夜曲(周杰伦);2019-02;asia;Asia;42221128.33333333
夜曲(周杰伦);2019-03;asia;Asia;42485010.385416664
夜曲(周杰伦);2019-04;asia;Asia;42748892.4375
夜曲(周杰伦);2019-05;asia;Asia;43012774.48958333
夜曲(周杰伦);2019-06;asia;Asia;43276656.541666664
夜曲(周杰伦);2019-07;asia;Asia;43540538.59375
夜曲(周杰伦);2019-08;asia;Asia;43804420.64583333
夜曲(周杰伦);2019-09;asia;Asia;44068302.697916664
夜曲(周杰伦);2019-10;asia;Asia;44332184.75
夜曲(周杰伦);2019-11;asia;Asia;44596066.80208333
夜曲(周杰伦);2019-12;asia;Asia;44859948.854166664
夜曲(周杰伦);2020-01;asia;Asia;45123830.90625
夜曲(周杰伦);2020-02;asia;Asia;45387712.95833333
夜曲(周杰伦);2020-03;asia;Asia;45651595.010416664
夜曲(周杰伦);2020-04;asia;Asia;45915477.0625
夜曲(周杰伦);2020-05;asia;Asia;46179359.11458333
夜曲(周杰伦);2020-06;asia;Asia;46443241.166666664
夜曲(周杰伦);2020-07;asia;Asia;46707123.21875
夜曲(周杰伦);2020-08;asia;Asia;46971005.27083333
夜曲(周杰伦);2020-09;asia;Asia;47234887.322916664
夜曲(周杰伦);2020-10;asia;Asia;47498769.375
夜曲(周杰伦);2020-11;asia;Asia;47762651.42708333
夜曲(周杰伦);2020-12;asia;Asia;48026533.479166664
夜曲(周杰伦);2021-01;asia;Asia;48290415.53125
夜曲(周杰伦);2021-02;asia;Asia;48554297.58333333
夜曲(周杰伦);2021-03;asia;Asia;48818179.635416664
夜曲(周杰伦);2021-04;asia;Asia;49082061.6875
夜曲(周杰伦);2021-05;asia;Asia;49345943.73958333
夜曲(周杰伦);2021-06;asia;Asia;49609825.791666664
夜曲(周杰伦);2021-07;asia;Asia;49873707.84375
夜曲(周杰伦);2021-08;asia;Asia;50137589.89583333
夜曲(周杰伦);2021-09;asia;Asia;50401471.947916664
夜曲(周杰伦);2021-10;asia;Asia;50665354
一路向北(周杰伦);1993-01;asia;Asia;0
一路向北(周杰伦);1993-02;asia;Asia;0
一路向北(周杰伦);1993-03;asia;Asia;0
一路向北(周杰伦);1993-04;asia;Asia;0
一路向北(周杰伦);1993-05;asia;Asia;0
一路向北(周杰伦);1993-06;asia;Asia;0
一路向北(周杰伦);1993-07;asia;Asia;0
一路向北(周杰伦);1993-08;asia;Asia;0
一路向北(周杰伦);1993-09;asia;Asia;0
一路向北(周杰伦);1993-10;asia;Asia;0
一路向北(周杰伦);1993-11;asia;Asia;0
一路向北(周杰伦);1993-12;asia;Asia;0
一路向北(周杰伦);1994-01;asia;Asia;0
一路向北(周杰伦);1994-02;asia;Asia;0
一路向北(周杰伦);1994-03;asia;Asia;0
一路向北(周杰伦);1994-04;asia;Asia;0
一路向北(周杰伦);1994-05;asia;Asia;0
一路向北(周杰伦);1994-06;asia;Asia;0
一路向北(周杰伦);1994-07;asia;Asia;0
一路向北(周杰伦);1994-08;asia;Asia;0
一路向北(周杰伦);1994-09;asia;Asia;0
一路向北(周杰伦);1994-10;asia;Asia;0
一路向北(周杰伦);1994-11;asia;Asia;0
一路向北(周杰伦);1994-12;asia;Asia;0
一路向北(周杰伦);1995-01;asia;Asia;0
一路向北(周杰伦);1995-02;asia;Asia;0
一路向北(周杰伦);1995-03;asia;Asia;0
一路向北(周杰伦);1995-04;asia;Asia;0
一路向北(周杰伦);1995-05;asia;Asia;0
一路向北(周杰伦);1995-06;asia;Asia;0
一路向北(周杰伦);1995-07;asia;Asia;0
一路向北(周杰伦);1995-08;asia;Asia;0
一路向北(周杰伦);1995-09;asia;Asia;0
一路向北(周杰伦);1995-10;asia;Asia;0
一路向北(周杰伦);1995-11;asia;Asia;0
一路向北(周杰伦);1995-12;asia;Asia;0
一路向北(周杰伦);1996-01;asia;Asia;0
一路向北(周杰伦);1996-02;asia;Asia;0
一路向北(周杰伦);1996-03;asia;Asia;0
一路向北(周杰伦);1996-04;asia;Asia;0
一路向北(周杰伦);1996-05;asia;Asia;0
一路向北(周杰伦);1996-06;asia;Asia;0
一路向北(周杰伦);1996-07;asia;Asia;0
一路向北(周杰伦);1996-08;asia;Asia;0
一路向北(周杰伦);1996-09;asia;Asia;0
一路向北(周杰伦);1996-10;asia;Asia;0
一路向北(周杰伦);1996-11;asia;Asia;0
一路向北(周杰伦);1996-12;asia;Asia;0
一路向北(周杰伦);1997-01;asia;Asia;0
一路向北(周杰伦);1997-02;asia;Asia;0
一路向北(周杰伦);1997-03;asia;Asia;0
一路向北(周杰伦);1997-04;asia;Asia;0
一路向北(周杰伦);1997-05;asia;Asia;0
一路向北(周杰伦);1997-06;asia;Asia;0
一路向北(周杰伦);1997-07;asia;Asia;0
一路向北(周杰伦);1997-08;asia;Asia;0
一路向北(周杰伦);1997-09;asia;Asia;0
一路向北(周杰伦);1997-10;asia;Asia;0
一路向北(周杰伦);1997-11;asia;Asia;0
一路向北(周杰伦);1997-12;asia;Asia;0
一路向北(周杰伦);1998-01;asia;Asia;0
一路向北(周杰伦);1998-02;asia;Asia;0
一路向北(周杰伦);1998-03;asia;Asia;0
一路向北(周杰伦);1998-04;asia;Asia;0
一路向北(周杰伦);1998-05;asia;Asia;0
一路向北(周杰伦);1998-06;asia;Asia;0
一路向北(周杰伦);1998-07;asia;Asia;0
一路向北(周杰伦);1998-08;asia;Asia;0
一路向北(周杰伦);1998-09;asia;Asia;0
一路向北(周杰伦);1998-10;asia;Asia;0
一路向北(周杰伦);1998-11;asia;Asia;0
一路向北(周杰伦);1998-12;asia;Asia;0
一路向北(周杰伦);1999-01;asia;Asia;0
一路向北(周杰伦);1999-02;asia;Asia;0
一路向北(周杰伦);1999-03;asia;Asia;0
一路向北(周杰伦);1999-04;asia;Asia;0
一路向北(周杰伦);1999-05;asia;Asia;0
一路向北(周杰伦);1999-06;asia;Asia;0
一路向北(周杰伦);1999-07;asia;Asia;0
一路向北(周杰伦);1999-08;asia;Asia;0
一路向北(周杰伦);1999-09;asia;Asia;0
一路向北(周杰伦);1999-10;asia;Asia;0
一路向北(周杰伦);1999-11;asia;Asia;0
一路向北(周杰伦);1999-12;asia;Asia;0
一路向北(周杰伦);2000-01;asia;Asia;0
一路向北(周杰伦);2000-02;asia;Asia;0
一路向北(周杰伦);2000-03;asia;Asia;0
一路向北(周杰伦);2000-04;asia;Asia;0
一路向北(周杰伦);2000-05;asia;Asia;0
一路向北(周杰伦);2000-06;asia;Asia;0
一路向北(周杰伦);2000-07;asia;Asia;0
一路向北(周杰伦);2000-08;asia;Asia;0
一路向北(周杰伦);2000-09;asia;Asia;0
一路向北(周杰伦);2000-10;asia;Asia;0
一路向北(周杰伦);2000-11;asia;Asia;0
一路向北(周杰伦);2000-12;asia;Asia;0
一路向北(周杰伦);2001-01;asia;Asia;0
一路向北(周杰伦);2001-02;asia;Asia;0
一路向北(周杰伦);2001-03;asia;Asia;0
一路向北(周杰伦);2001-04;asia;Asia;0
一路向北(周杰伦);2001-05;asia;Asia;0
一路向北(周杰伦);2001-06;asia;Asia;0
一路向北(周杰伦);2001-07;asia;Asia;0
一路向北(周杰伦);2001-08;asia;Asia;0
一路向北(周杰伦);2001-09;asia;Asia;0
一路向北(周杰伦);2001-10;asia;Asia;0
一路向北(周杰伦);2001-11;asia;Asia;0
一路向北(周杰伦);2001-12;asia;Asia;0
一路向北(周杰伦);2002-01;asia;Asia;0
一路向北(周杰伦);2002-02;asia;Asia;0
一路向北(周杰伦);2002-03;asia;Asia;0
一路向北(周杰伦);2002-04;asia;Asia;0
一路向北(周杰伦);2002-05;asia;Asia;0
一路向北(周杰伦);2002-06;asia;Asia;0
一路向北(周杰伦);2002-07;asia;Asia;0
一路向北(周杰伦);2002-08;asia;Asia;0
一路向北(周杰伦);2002-09;asia;Asia;0
一路向北(周杰伦);2002-10;asia;Asia;0
一路向北(周杰伦);2002-11;asia;Asia;0
一路向北(周杰伦);2002-12;asia;Asia;0
一路向北(周杰伦);2003-01;asia;Asia;0
一路向北(周杰伦);2003-02;asia;Asia;0
一路向北(周杰伦);2003-03;asia;Asia;0
一路向北(周杰伦);2003-04;asia;Asia;0
一路向北(周杰伦);2003-05;asia;Asia;0
一路向北(周杰伦);2003-06;asia;Asia;0
一路向北(周杰伦);2003-07;asia;Asia;0
一路向北(周杰伦);2003-08;asia;Asia;0
一路向北(周杰伦);2003-09;asia;Asia;0
一路向北(周杰伦);2003-10;asia;Asia;0
一路向北(周杰伦);2003-11;asia;Asia;0
一路向北(周杰伦);2003-12;asia;Asia;0
一路向北(周杰伦);2004-01;asia;Asia;0
一路向北(周杰伦);2004-02;asia;Asia;0
一路向北(周杰伦);2004-03;asia;Asia;0
一路向北(周杰伦);2004-04;asia;Asia;0
一路向北(周杰伦);2004-05;asia;Asia;0
一路向北(周杰伦);2004-06;asia;Asia;0
一路向北(周杰伦);2004-07;asia;Asia;0
一路向北(周杰伦);2004-08;asia;Asia;0
一路向北(周杰伦);2004-09;asia;Asia;0
一路向北(周杰伦);2004-10;asia;Asia;0
一路向北(周杰伦);2004-11;asia;Asia;0
一路向北(周杰伦);2004-12;asia;Asia;0
一路向北(周杰伦);2005-01;asia;Asia;0
一路向北(周杰伦);2005-02;asia;Asia;0
一路向北(周杰伦);2005-03;asia;Asia;0
一路向北(周杰伦);2005-04;asia;Asia;0
一路向北(周杰伦);2005-05;asia;Asia;0
一路向北(周杰伦);2005-06;asia;Asia;255431.88324873097
一路向北(周杰伦);2005-07;asia;Asia;510863.76649746194
一路向北(周杰伦);2005-08;asia;Asia;766295.6497461929
一路向北(周杰伦);2005-09;asia;Asia;1021727.5329949239
一路向北(周杰伦);2005-10;asia;Asia;1277159.416243655
一路向北(周杰伦);2005-11;asia;Asia;1532591.2994923857
一路向北(周杰伦);2005-12;asia;Asia;1788023.1827411167
一路向北(周杰伦);2006-01;asia;Asia;2043455.0659898478
一路向北(周杰伦);2006-02;asia;Asia;2298886.949238579
一路向北(周杰伦);2006-03;asia;Asia;2554318.83248731
一路向北(周杰伦);2006-04;asia;Asia;2809750.715736041
一路向北(周杰伦);2006-05;asia;Asia;3065182.5989847714
一路向北(周杰伦);2006-06;asia;Asia;3320614.4822335024
一路向北(周杰伦);2006-07;asia;Asia;3576046.3654822335
一路向北(周杰伦);2006-08;asia;Asia;3831478.2487309645
一路向北(周杰伦);2006-09;asia;Asia;4086910.1319796955
一路向北(周杰伦);2006-10;asia;Asia;4342342.015228426
一路向北(周杰伦);2006-11;asia;Asia;4597773.898477158
一路向北(周杰伦);2006-12;asia;Asia;4853205.781725888
一路向北(周杰伦);2007-01;asia;Asia;5108637.66497462
一路向北(周杰伦);2007-02;asia;Asia;5364069.54822335
一路向北(周杰伦);2007-03;asia;Asia;5619501.431472082
一路向北(周杰伦);2007-04;asia;Asia;5874933.314720812
一路向北(周杰伦);2007-05;asia;Asia;6130365.197969543
一路向北(周杰伦);2007-06;asia;Asia;6385797.081218274
一路向北(周杰伦);2007-07;asia;Asia;6641228.964467005
一路向北(周杰伦);2007-08;asia;Asia;6896660.847715736
一路向北(周杰伦);2007-09;asia;Asia;7152092.730964467
一路向北(周杰伦);2007-10;asia;Asia;7407524.614213198
一路向北(周杰伦);2007-11;asia;Asia;7662956.497461929
一路向北(周杰伦);2007-12;asia;Asia;7918388.3807106605
一路向北(周杰伦);2008-01;asia;Asia;8173820.263959391
一路向北(周杰伦);2008-02;asia;Asia;8429252.147208123
一路向北(周杰伦);2008-03;asia;Asia;8684684.030456852
一路向北(周杰伦);2008-04;asia;Asia;8940115.913705584
一路向北(周杰伦);2008-05;asia;Asia;9195547.796954315
一路向北(周杰伦);2008-06;asia;Asia;9450979.680203047
一路向北(周杰伦);2008-07;asia;Asia;9706411.563451776
一路向北(周杰伦);2008-08;asia;Asia;9961843.446700508
一路向北(周杰伦);2008-09;asia;Asia;10217275.32994924
一路向北(周杰伦);2008-10;asia;Asia;10472707.213197969
一路向北(周杰伦);2008-11;asia;Asia;10728139.0964467
一路向北(周杰伦);2008-12;asia;Asia;10983570.979695432
一路向北(周杰伦);2009-01;asia;Asia;11239002.862944163
一路向北(周杰伦);2009-02;asia;Asia;11494434.746192893
一路向北(周杰伦);2009-03;asia;Asia;11749866.629441625
一路向北(周杰伦);2009-04;asia;Asia;12005298.512690356
一路向北(周杰伦);2009-05;asia;Asia;12260730.395939086
一路向北(周杰伦);2009-06;asia;Asia;12516162.279187817
一路向北(周杰伦);2009-07;asia;Asia;12771594.162436549
一路向北(周杰伦);2009-08;asia;Asia;13027026.04568528
一路向北(周杰伦);2009-09;asia;Asia;13282457.92893401
一路向北(周杰伦);2009-10;asia;Asia;13537889.812182741
一路向北(周杰伦);2009-11;asia;Asia;13793321.695431473
一路向北(周杰伦);2009-12;asia;Asia;14048753.578680204
一路向北(周杰伦);2010-01;asia;Asia;14304185.461928934
一路向北(周杰伦);2010-02;asia;Asia;14559617.345177665
一路向北(周杰伦);2010-03;asia;Asia;14815049.228426397
一路向北(周杰伦);2010-04;asia;Asia;15070481.111675126
一路向北(周杰伦);2010-05;asia;Asia;15325912.994923858
一路向北(周杰伦);2010-06;asia;Asia;15581344.87817259
一路向北(周杰伦);2010-07;asia;Asia;15836776.761421321
一路向北(周杰伦);2010-08;asia;Asia;16092208.64467005
一路向北(周杰伦);2010-09;asia;Asia;16347640.527918782
一路向北(周杰伦);2010-10;asia;Asia;16603072.411167514
一路向北(周杰伦);2010-11;asia;Asia;16858504.294416245
一路向北(周杰伦);2010-12;asia;Asia;17113936.177664977
一路向北(周杰伦);2011-01;asia;Asia;17369368.060913704
一路向北(周杰伦);2011-02;asia;Asia;17624799.944162436
一路向北(周杰伦);2011-03;asia;Asia;17880231.827411167
一路向北(周杰伦);2011-04;asia;Asia;18135663.7106599
一路向北(周杰伦);2011-05;asia;Asia;18391095.59390863
一路向北(周杰伦);2011-06;asia;Asia;18646527.47715736
一路向北(周杰伦);2011-07;asia;Asia;18901959.360406093
一路向北(周杰伦);2011-08;asia;Asia;19157391.24365482
一路向北(周杰伦);2011-09;asia;Asia;19412823.126903553
一路向北(周杰伦);2011-10;asia;Asia;19668255.010152284
一路向北(周杰伦);2011-11;asia;Asia;19923686.893401016
一路向北(周杰伦);2011-12;asia;Asia;20179118.776649747
一路向北(周杰伦);2012-01;asia;Asia;20434550.65989848
一路向北(周杰伦);2012-02;asia;Asia;20689982.54314721
一路向北(周杰伦);2012-03;asia;Asia;20945414.426395938
一路向北(周杰伦);2012-04;asia;Asia;21200846.30964467
一路向北(周杰伦);2012-05;asia;Asia;21456278.1928934
一路向北(周杰伦);2012-06;asia;Asia;21711710.076142132
一路向北(周杰伦);2012-07;asia;Asia;21967141.959390864
一路向北(周杰伦);2012-08;asia;Asia;22222573.842639595
一路向北(周杰伦);2012-09;asia;Asia;22478005.725888327
一路向北(周杰伦);2012-10;asia;Asia;22733437.609137055
一路向北(周杰伦);2012-11;asia;Asia;22988869.492385786
一路向北(周杰伦);2012-12;asia;Asia;23244301.375634518
一路向北(周杰伦);2013-01;asia;Asia;23499733.25888325
一路向北(周杰伦);2013-02;asia;Asia;23755165.14213198
一路向北(周杰伦);2013-03;asia;Asia;24010597.025380712
一路向北(周杰伦);2013-04;asia;Asia;24266028.908629443
一路向北(周杰伦);2013-05;asia;Asia;24521460.79187817
一路向北(周杰伦);2013-06;asia;Asia;24776892.675126903
一路向北(周杰伦);2013-07;asia;Asia;25032324.558375634
一路向北(周杰伦);2013-08;asia;Asia;25287756.441624366
一路向北(周杰伦);2013-09;asia;Asia;25543188.324873097
一路向北(周杰伦);2013-10;asia;Asia;25798620.20812183
一路向北(周杰伦);2013-11;asia;Asia;26054052.09137056
一路向北(周杰伦);2013-12;asia;Asia;26309483.97461929
一路向北(周杰伦);2014-01;asia;Asia;26564915.85786802
一路向北(周杰伦);2014-02;asia;Asia;26820347.74111675
一路向北(周杰伦);2014-03;asia;Asia;27075779.624365482
一路向北(周杰伦);2014-04;asia;Asia;27331211.507614214
一路向北(周杰伦);2014-05;asia;Asia;27586643.390862945
一路向北(周杰伦);2014-06;asia;Asia;27842075.274111677
一路向北(周杰伦);2014-07;asia;Asia;28097507.15736041
一路向北(周杰伦);2014-08;asia;Asia;28352939.040609136
一路向北(周杰伦);2014-09;asia;Asia;28608370.923857868
一路向北(周杰伦);2014-10;asia;Asia;28863802.8071066
一路向北(周杰伦);2014-11;asia;Asia;29119234.69035533
一路向北(周杰伦);2014-12;asia;Asia;29374666.573604062
一路向北(周杰伦);2015-01;asia;Asia;29630098.456852794
一路向北(周杰伦);2015-02;asia;Asia;29885530.340101525
一路向北(周杰伦);2015-03;asia;Asia;30140962.223350253
一路向北(周杰伦);2015-04;asia;Asia;30396394.106598984
一路向北(周杰伦);2015-05;asia;Asia;30651825.989847716
一路向北(周杰伦);2015-06;asia;Asia;30907257.873096447
一路向北(周杰伦);2015-07;asia;Asia;31162689.75634518
一路向北(周杰伦);2015-08;asia;Asia;31418121.63959391
一路向北(周杰伦);2015-09;asia;Asia;31673553.522842642
一路向北(周杰伦);2015-10;asia;Asia;31928985.40609137
一路向北(周杰伦);2015-11;asia;Asia;32184417.2893401
一路向北(周杰伦);2015-12;asia;Asia;32439849.172588833
一路向北(周杰伦);2016-01;asia;Asia;32695281.055837564
一路向北(周杰伦);2016-02;asia;Asia;32950712.939086296
一路向北(周杰伦);2016-03;asia;Asia;33206144.822335027
一路向北(周杰伦);2016-04;asia;Asia;33461576.70558376
一路向北(周杰伦);2016-05;asia;Asia;33717008.58883249
一路向北(周杰伦);2016-06;asia;Asia;33972440.47208122
一路向北(周杰伦);2016-07;asia;Asia;34227872.35532995
一路向北(周杰伦);2016-08;asia;Asia;34483304.238578685
一路向北(周杰伦);2016-09;asia;Asia;34738736.12182741
一路向北(周杰伦);2016-10;asia;Asia;34994168.00507614
一路向北(周杰伦);2016-11;asia;Asia;35249599.88832487
一路向北(周杰伦);2016-12;asia;Asia;35505031.7715736
一路向北(周杰伦);2017-01;asia;Asia;35760463.654822335
一路向北(周杰伦);2017-02;asia;Asia;36015895.538071066
一路向北(周杰伦);2017-03;asia;Asia;36271327.4213198
一路向北(周杰伦);2017-04;asia;Asia;36526759.30456853
一路向北(周杰伦);2017-05;asia;Asia;36782191.18781726
一路向北(周杰伦);2017-06;asia;Asia;37037623.07106599
一路向北(周杰伦);2017-07;asia;Asia;37293054.95431472
一路向北(周杰伦);2017-08;asia;Asia;37548486.837563455
一路向北(周杰伦);2017-09;asia;Asia;37803918.72081219
一路向北(周杰伦);2017-10;asia;Asia;38059350.60406092
一路向北(周杰伦);2017-11;asia;Asia;38314782.48730964
一路向北(周杰伦);2017-12;asia;Asia;38570214.37055837
