alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
SY,叙利亚,其他,https://www.fluentpython.com/data/flags/sy/sy.gif,亚洲,SY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2744325612,2744325612,2744325612,2744325612,2744325612,2744325612,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3142942740,3357582732,3357582732,3357582732,3357582732,3357582732,3357582732,3357582732,3357582732,3357582732,3357582732,3357582732,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3556891296,3725537004,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,3894182712,4047496992,4047496992,4200811272,4492108404,4492108404,4829399820,5580639792,6147902628
LB,黎巴嫩,其他,https://www.fluentpython.com/data/flags/lb/lb.gif,亚洲,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,2912971320,3050954172,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3173605596,3234931308,3234931308,3234931308,3234931308,3234931308,3234931308,3357582732,3480234156,3541559868,3541559868,3541559868,3541559868,3541559868,3541559868,3541559868,3541559868,3541559868,3817525572,3878851284,3878851284,3878851284,3878851284,4062828420,4062828420,4108822704,4108822704,4108822704,4108822704,4154816988,4200811272,4200811272,4246805556,4292799840,4292799840,4338794124,4338794124,4338794124,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4384788408,4430782692,4461445548,4461445548,4492108404,4538102688,4614759828,4614759828,4614759828,4614759828,4614759828,4614759828,4614759828,4691416968,4691416968,4691416968,4722079824,4722079824,4722079824,4768074108,4814068392,4860062676,4860062676,4860062676,4860062676,4890725532,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4952051244,4952051244,4952051244,4952051244,4952051244,4952051244,4952051244,5059371240,5059371240,5059371240,5059371240,5059371240,5059371240,5059371240,5105365524,5105365524,5105365524,5151359808,5779948356,6101908344
OM,阿曼,其他,https://www.fluentpython.com/data/flags/om/om.gif,亚洲,OM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2376371340,2376371340,2376371340,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3081617028,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3403577016,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3664211292,3878851284,3878851284,3878851284,3878851284,3878851284,3878851284,3878851284,3878851284,4078159848,4078159848,4277468412,4277468412,4737411252,5335336944,6071245488
SI,斯洛文尼亚,其他,https://www.fluentpython.com/data/flags/si/si.gif,欧洲,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,168645708,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,214639992,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,275965704,275965704,306628560,306628560,306628560,306628560,306628560,337291416,337291416,337291416,337291416,337291416,337291416,367954272,367954272,367954272,367954272,383285700,383285700,383285700,383285700,383285700,383285700,383285700,398617128,413948556,413948556,444611412,459942840,475274268,490605696,521268552,521268552,521268552,521268552,536599980,536599980,536599980,536599980,567262836,567262836,567262836,567262836,567262836,582594264,582594264,597925692,597925692,597925692,597925692,613257120,613257120,613257120,643919976,674582832,735908544,812565684,1257177096,1517811372,1609799940,1701788508,1717119936,1885765644,2069742780,2207725632,2361039912,2422365624,2514354192,2545017048,2591011332,2606342760,2621674188,2621674188,2637005616,2637005616,2637005616,2652337044,2667668472,2667668472,2682999900,2682999900,2698331328,2713662756,2713662756,2728994184,2759657040,2759657040,2774988468,2774988468,2774988468,2805651324,2820982752,2820982752,2820982752,2851645608,2851645608,2851645608,2851645608,2866977036,2882308464,2897639892,2897639892,2912971320,2928302748,2928302748,2958965604,2958965604,2958965604,3004959888,3035622744,3035622744,3035622744,3035622744,3035622744,3035622744,3050954172,3066285600,3081617028,3081617028,3096948456,3112279884,3127611312,3142942740,3142942740,3158274168,3158274168,3173605596,3188937024,3188937024,3219599880,3219599880,3219599880,3219599880,3234931308,3250262736,3250262736,3265594164,3280925592,3296257020,3296257020,3296257020,3326919876,3342251304,3372914160,3388245588,3388245588,3388245588,3572222724,5105365524,5963925492
SG,新加坡,其他,https://www.fluentpython.com/data/flags/sg/sg.gif,亚洲,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30662856,30662856,61325712,61325712,61325712,61325712,61325712,91988568,91988568,91988568,91988568,107319996,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,137982852,137982852,137982852,137982852,153314280,168645708,183977136,214639992,229971420,229971420,229971420,229971420,275965704,275965704,275965704,275965704,275965704,275965704,275965704,275965704,275965704,275965704,291297132,291297132,291297132,291297132,291297132,291297132,306628560,306628560,306628560,321959988,321959988,352622844,367954272,383285700,383285700,383285700,398617128,413948556,444611412,521268552,643919976,766571400,904554252,1042537104,1226514240,1410491376,1548474228,1686457080,1839771360,1977754212,2115737064,2299714200,2345708484,2376371340,2422365624,2499022764,2529685620,2591011332,2591011332,2621674188,2621674188,2652337044,2682999900,2713662756,2744325612,2759657040,2774988468,2820982752,2851645608,2882308464,2882308464,2897639892,2897639892,2897639892,2897639892,2912971320,2928302748,2928302748,2958965604,2974297032,2974297032,3004959888,3004959888,3004959888,3020291316,3050954172,3081617028,3096948456,3096948456,3096948456,3096948456,3127611312,3127611312,3173605596,3188937024,3280925592,4814068392,5902599780
HT,海地,其他,https://www.fluentpython.com/data/flags/ht/ht.gif,北美,HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628588548,628588548,628588548,628588548,628588548,628588548,628588548,628588548,628588548,1103862816,1103862816,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1609799940,2269051344,2269051344,2269051344,2269051344,2774988468,4308131268,5795279784
DK,丹麦,其他,https://www.fluentpython.com/data/flags/dk/dk.gif,欧洲,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168645708,168645708,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,245302848,291297132,337291416,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,413948556,413948556,413948556,413948556,413948556,444611412,444611412,475274268,475274268,475274268,505937124,536599980,597925692,597925692,628588548,628588548,659251404,659251404,720577116,751239972,797234256,797234256,843228540,873891396,873891396,873891396,904554252,919885680,919885680,919885680,965879964,965879964,996542820,996542820,996542820,1011874248,1027205676,1042537104,1073199960,1103862816,1119194244,1165188528,1195851384,1195851384,1195851384,1195851384,1195851384,1211182812,1241845668,1241845668,1272508524,1272508524,1318502808,1318502808,1333834236,1349165664,1364497092,1364497092,1364497092,1364497092,1364497092,1364497092,1379828520,1395159948,1395159948,1410491376,1425822804,1441154232,1441154232,1456485660,1456485660,1471817088,1471817088,1471817088,1471817088,1471817088,1471817088,1471817088,1502479944,1579137084,1594468512,1609799940,1671125652,1793777076,1839771360,1855102788,1855102788,1947091356,2023748496,2069742780,2069742780,2085074208,2100405636,2100405636,2115737064,2115737064,2115737064,2115737064,2115737064,2131068492,2146399920,2146399920,2161731348,2161731348,2161731348,2177062776,2192394204,2192394204,2207725632,2223057060,2238388488,2253719916,2253719916,2253719916,2253719916,2253719916,2269051344,2284382772,2284382772,2284382772,2284382772,2284382772,2284382772,2315045628,2330377056,2345708484,2361039912,2361039912,2361039912,2391702768,2407034196,2407034196,2407034196,2422365624,2422365624,2422365624,2422365624,2422365624,2422365624,2468359908,2468359908,2545017048,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,2606342760,2606342760,2606342760,2606342760,2621674188,2637005616,2652337044,2667668472,2682999900,2682999900,2682999900,2682999900,2713662756,2744325612,2759657040,2774988468,2774988468,2790319896,2790319896,2805651324,2820982752,2836314180,2851645608,2866977036,3004959888,4538102688,5718622644
KW,科威特,其他,https://www.fluentpython.com/data/flags/kw/kw.gif,亚洲,KW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,383285700,1916428500,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3204268452,3311588448,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3418908444,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3495565584,3572222724,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3710205576,3786862716,3786862716,3878851284,3955508424,3955508424,3955508424,3955508424,4231474128,4553434116,5718622644
AT,奥地利,其他,https://www.fluentpython.com/data/flags/at/at.gif,欧洲,AT,0,0,0,0,0,0,0,0,107319996,321959988,321959988,367954272,367954272,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,444611412,444611412,444611412,444611412,444611412,444611412,475274268,475274268,475274268,475274268,475274268,475274268,505937124,521268552,521268552,521268552,521268552,536599980,551931408,551931408,551931408,551931408,567262836,567262836,567262836,582594264,613257120,613257120,628588548,643919976,659251404,659251404,674582832,720577116,735908544,751239972,766571400,781902828,797234256,797234256,812565684,827897112,858559968,873891396,889222824,904554252,935217108,950548536,965879964,981211392,1011874248,1073199960,1134525672,1226514240,1303171380,1395159948,1487148516,1517811372,1594468512,1594468512,1594468512,1594468512,1594468512,1594468512,1594468512,1609799940,1609799940,1609799940,1625131368,1625131368,1640462796,1640462796,1640462796,1640462796,1655794224,1655794224,1671125652,1686457080,1686457080,1686457080,1686457080,1686457080,1701788508,1717119936,1717119936,1732451364,1732451364,1747782792,1747782792,1747782792,1747782792,1747782792,1747782792,1747782792,1747782792,1763114220,1778445648,1778445648,1778445648,1824439932,1839771360,1855102788,1931759928,2023748496,2054411352,2085074208,2100405636,2223057060,2330377056,2376371340,2391702768,2407034196,2422365624,2422365624,2453028480,2453028480,2453028480,2468359908,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2483691336,2499022764,2499022764,2499022764,2499022764,2514354192,2514354192,2514354192,2514354192,2545017048,2560348476,2575679904,2591011332,2591011332,2606342760,2606342760,2621674188,2637005616,2652337044,2667668472,2667668472,2667668472,2682999900,2698331328,2698331328,2713662756,2744325612,2744325612,2744325612,2774988468,2790319896,2805651324,2820982752,2836314180,2836314180,2836314180,2851645608,2866977036,2882308464,2897639892,2912971320,2928302748,2928302748,2943634176,2958965604,2958965604,2974297032,2974297032,2989628460,2989628460,3004959888,3020291316,3020291316,3020291316,3035622744,3050954172,3050954172,3050954172,3066285600,3081617028,3096948456,3112279884,3127611312,3127611312,3142942740,3158274168,3158274168,3173605596,3418908444,4952051244,5687959788
LK,斯里兰卡,其他,https://www.fluentpython.com/data/flags/lk/lk.gif,亚洲,LK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,444611412,705245688,705245688,705245688,705245688,827897112,950548536,950548536,950548536,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1149857100,1149857100,1241845668,1241845668,1241845668,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1502479944,1594468512,1594468512,1594468512,1594468512,1686457080,1686457080,1686457080,1686457080,1778445648,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1947091356,1947091356,1947091356,1947091356,1947091356,1947091356,1947091356,2039079924,2115737064,2284382772,2284382772,2284382772,2284382772,2284382772,2284382772,2284382772,2361039912,2361039912,2514354192,2591011332,2667668472,2744325612,2744325612,2744325612,2897639892,2974297032,2974297032,2974297032,2974297032,2974297032,2974297032,3050954172,3127611312,3204268452,3204268452,3280925592,3280925592,3342251304,3418908444,3418908444,3418908444,3418908444,3572222724,3648879864,3648879864,3648879864,3832857000,5365999800,5687959788
BG,保加利亚,其他,https://www.fluentpython.com/data/flags/bg/bg.gif,欧洲,BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,122651424,199308564,199308564,199308564,199308564,199308564,199308564,199308564,199308564,245302848,245302848,245302848,245302848,245302848,245302848,275965704,275965704,275965704,306628560,306628560,306628560,337291416,352622844,352622844,352622844,352622844,352622844,352622844,352622844,367954272,367954272,367954272,383285700,398617128,398617128,398617128,413948556,429279984,429279984,429279984,459942840,459942840,459942840,490605696,490605696,490605696,490605696,490605696,521268552,536599980,551931408,567262836,567262836,597925692,628588548,628588548,628588548,643919976,643919976,659251404,659251404,659251404,659251404,659251404,674582832,689914260,689914260,689914260,689914260,689914260,689914260,689914260,689914260,689914260,705245688,735908544,735908544,751239972,751239972,781902828,781902828,797234256,812565684,827897112,827897112,827897112,827897112,827897112,827897112,827897112,843228540,843228540,843228540,843228540,858559968,858559968,873891396,889222824,904554252,919885680,1042537104,1073199960,1088531388,1134525672,1257177096,1318502808,1349165664,1364497092,1487148516,1579137084,1594468512,1609799940,1640462796,1640462796,1671125652,1686457080,1686457080,1701788508,1701788508,1717119936,1732451364,1732451364,1732451364,1747782792,1763114220,1763114220,1793777076,1824439932,1870434216,1885765644,1885765644,1885765644,1901097072,1901097072,1901097072,1916428500,1931759928,1947091356,1977754212,1993085640,2008417068,2023748496,2039079924,2039079924,2039079924,2039079924,2039079924,2039079924,2039079924,2054411352,2085074208,2131068492,2177062776,2192394204,2223057060,2269051344,2284382772,2299714200,2315045628,2330377056,2345708484,2361039912,2376371340,2407034196,2437697052,2453028480,2468359908,2468359908,2468359908,2483691336,2483691336,2499022764,2499022764,2514354192,2514354192,2514354192,2514354192,2514354192,2514354192,2514354192,2514354192,2514354192,2529685620,2545017048,2545017048,2560348476,2560348476,2560348476,2575679904,2591011332,2606342760,2621674188,2652337044,2882308464,4415451264,5611302648
GT,瓜地马拉,其他,https://www.fluentpython.com/data/flags/gt/gt.gif,北美,GT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,260634276,597925692,597925692,597925692,597925692,597925692,597925692,597925692,597925692,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,889222824,1057868532,1057868532,1211182812,1211182812,1211182812,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1517811372,1793777076,2054411352,2192394204,2192394204,2192394204,2192394204,2315045628,2315045628,2453028480,2453028480,2453028480,2453028480,2453028480,2453028480,2453028480,2453028480,2453028480,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2560348476,2790319896,2790319896,2790319896,2790319896,2790319896,2912971320,4078159848,5611302648
NO,挪威,其他,https://www.fluentpython.com/data/flags/no/no.gif,欧洲,NO,0,0,0,0,0,0,0,0,0,0,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,429279984,475274268,536599980,536599980,597925692,643919976,643919976,643919976,643919976,643919976,643919976,643919976,720577116,858559968,858559968,889222824,965879964,965879964,965879964,965879964,965879964,996542820,996542820,996542820,1057868532,1088531388,1088531388,1119194244,1119194244,1119194244,1119194244,1211182812,1241845668,1241845668,1241845668,1241845668,1241845668,1241845668,1257177096,1272508524,1272508524,1272508524,1272508524,1303171380,1303171380,1303171380,1303171380,1379828520,1379828520,1379828520,1395159948,1425822804,1425822804,1441154232,1456485660,1456485660,1456485660,1456485660,1471817088,1471817088,1487148516,1487148516,1487148516,1502479944,1502479944,1502479944,1502479944,1517811372,1533142800,1533142800,1548474228,1563805656,1579137084,1594468512,1609799940,1609799940,1625131368,1640462796,1640462796,1640462796,1655794224,1655794224,1686457080,1686457080,1686457080,1686457080,1701788508,1732451364,1747782792,1809108504,1839771360,1855102788,1885765644,1977754212,1993085640,2023748496,2039079924,2085074208,2146399920,2161731348,2192394204,2238388488,2253719916,2284382772,2330377056,2376371340,2407034196,2422365624,2437697052,2437697052,2453028480,2453028480,2453028480,2468359908,2468359908,2483691336,2499022764,2499022764,2514354192,2529685620,2545017048,2545017048,2560348476,2560348476,2591011332,2591011332,2591011332,2606342760,2606342760,2621674188,2637005616,2637005616,2637005616,2637005616,2637005616,2637005616,2637005616,2637005616,2652337044,2667668472,2682999900,2698331328,2698331328,2759657040,2774988468,2774988468,2774988468,2774988468,2805651324,2805651324,2805651324,2820982752,2836314180,2836314180,2836314180,2836314180,2851645608,2866977036,2866977036,2882308464,2882308464,2882308464,2897639892,2897639892,2897639892,2897639892,2912971320,2912971320,2928302748,2928302748,2958965604,2958965604,2974297032,2974297032,2974297032,2989628460,3004959888,3020291316,3020291316,3035622744,3050954172,3066285600,3326919876,4860062676,5611302648
